word,trans
አልሄደምን, 'älhedämn
በሴራ, bäsera
ዐፀዶቹንና, ʕäṩädočunna
ከቈለፈ, käqʷäläfä
ቀስተኛውም, qästäñawm
ለመጨመር, lämäČämär
ትቅበዘበዙ, tqbäzäbäzu
ወጣሽ, wäTaš
እየተመላለሳችሁ, 'yätämälaläsačhu
ሸምግያለሁ, šämgyalähu
አይቀበሩም, 'äyqäbärum
ትራስ, tras
ተይዞባቸዋል, täyzobačäwal
ያገልግል, yagälgl
ተጨመረልኝ, täČämärälñ
በሚከፍት, bämikäft
ከአቢጣል, kä'äbiTal
ብትጸየፍ, btṣäyäf
ሶርያዊውን, soryawiwn
በሚያወርሳችሁ, bämiyawärsačhu
መግጲዓስ, mägPiʕas
እዘምርለትማለሁ, 'zämrlätmalähu
እንዲታወሩ, 'nditawäru
ያላችሁባቸውን, yalačhubačäwn
ባስጨነቃት, basČänäqat
ባረከሱ, baräkäsu
አንጀቱን, 'änǧätun
ይሻገሩ, yšagäru
ሞልቶብሃል, moltobhal
ብትሰቅለው, btsäqläw
ለሸለቆችም, läšäläqočm
ያንጠለጥላል, yanTäläTlal
ገቡና, gäbuna
የፋሩዋ, yäfaruwa
አናቱንም, 'änatunm
የሰለለችውን, yäsäläläčwn
የይሩብኣል, yäyrub'al
ከቅዱሱ, käqdusu
ዓይንታጱዋ, ʕayntaPuwa
የጕብዝናዬም, yägʷbznayem
ሺሁም, šihum
ፈርጥጠናል, färTTänal
እየጣፈጠ, 'yäTafäTä
ከድምፁ, kädmṩu
ደንግጎአል, dänggo'äl
ዓለቶችም, ʕalätočm
መጥተን, mäTtän
በወሮች, bäwäroč
ልምታን, lmtan
ስንጣቂ, snTaqi
እንገድለዋለን, 'ngädläwalän
ለሚጠሉኝም, lämiTäluñm
ተከፈት, täkäfät
ይታደጉሽ, ytadäguš
ለዓይኖቼም, läʕaynočem
አታደርገኝም, 'ätadärgäñm
ሻፋጥ, šafaT
የናባልን, yänabaln
ትምሕክቱ, tmħktu
ከነዋትዘራማ, känäwatzärama
ቅንነትንና, qnnätnna
ገምባሌ, gämbale
የሚከተልሽ, yämikätälš
አዝኖአልና, 'äzno'älna
አሸንፈውህማል, 'äšänfäwhmal
ይነፍሳል, ynäfsal
የሰነፎችን, yäsänäfočn
ሰድዶኛልና, säddoñalna
በልተዋል, bältäwal
ታረክሳለህ, taräksaläh
ለሚራራ, lämirara
የቆሮንቶስ, yäqorontos
አሞፅም, 'ämoṩm
ባትሰሙኝም, batsämuñm
ትሆኑለት, thonulät
እየመከራቸው, 'yämäkäračäw
ይቅደም, yqdäm
ሐኒኤል, ħäni'el
ይሰግድላቸውም, ysägdlačäwm
የቀርጤስ, yäqärTes
ከቅጠል, käqTäl
አይንቀጠቀጡም, 'äynqäTäqäTum
ምናምንቴዎችንና, mnamntewočnna
ያድርግም, yadrgm
የኤሽትምዓን, yä'eštmʕan
የሚቃጠሉ, yämiqaTälu
ቍጥቋጦውም, qʷTqʷaTowm
ከበረዶም, käbärädom
አስረግጦ, 'äsrägTo
የአመስጋኞች, yä'ämäsgañoč
አማልክቶቻቸውንና, 'ämalktočačäwnna
እንዳልጣልኋቸው, 'ndalTalḫʷačäw
በወሰካ, bäwäsäka
መርምሩት, märmrut
ሞተችብኝ, motäčbñ
ለጌታም, lägetam
በልጂቱ, bälǧitu
ስጋጃ, sgaǧa
ያነጹበታል, yanäṣubätal
ሽፋሽፍቶችህም, šfašftočhm
ሚያገለግል, miyagälägl
ዓመፀኞችንና, ʕamäṩäñočnna
ይጨነቃልና, yČänäqalna
ነገሩህም, nägäruhm
ሞላንባቸው, molanbačäw
ያውቀናል, yawqänal
ምዋርተኛ, mwartäña
የዓዶላም, yäʕadolam
ዓብዶንንና, ʕabdonnna
ጽሪ, ṣri
ሹማምቶቹንም, šumamtočunm
የተገኘችውን, yätägäñäčwn
ለተቸገረው, lätäčägäräw
ተጋደመች, tägadämäč
በታመነ, bätamänä
እራስ, 'ras
ደበደቡትም, däbädäbutm
ጭንቅሽን, Čnqšn
የእንቅልፍም, yä'nqlfm
ደከመችና, däkämäčna
ይመለከቱአታል, ymäläkätu'ätal
አትለያይ, 'ätläyay
የሚገድላችሁ, yämigädlačhu
ባይሻ, bayša
ከተነበቡ, kätänäbäbu
ነዶች, nädoč
አሳባቸውም, 'äsabačäwm
የተካኑበትም, yätäkanubätm
ቲምናዕም, timnaʕm
የወፎች, yäwäfoč
ከወለዱአቸው, käwälädu'äčäw
ደረስ, däräs
አላየንም, 'älayänm
ላሰኝ, lasäñ
ትሰጠኛለህን, tsäTäñalähn
ከልብሱም, kälbsum
ከአቴና, kä'ätena
አትጥላው, 'ätTlaw
አጽናኙ, 'äṣnañu
የምታውቀውን, yämtawqäwn
መጥለቂያው, mäTläqiyaw
ሳልዘገይ, salzägäy
ከአኮዘትና, kä'äkozätna
ጎጆቻቸውን, goǧočačäwn
ሞግዚትዋንም, mogzitwanm
ሞገድም, mogädm
ይጓደዳልን, ygʷadädaln
እፈልግና, 'fälgna
እንጠነቀቃለን, 'nTänäqäqalän
ሲዘጋጅ, sizägaǧ
ያለፈ, yaläfä
አልቄአለሁና, 'älqe'älähuna
በሕፃናቱ, bäħṩanatu
በትፋቱ, bätfatu
የረገፈች, yärägäfäč
እየቸኰሉ, 'yäčäkʷälu
ከለከለው, käläkäläw
አትከላከሉ, 'ätkälakälu
የኃጢአተኛንና, yäḫaTi'ätäñanna
የሚነሡባቸውን, yäminäśubačäwn
ለባሕርም, läbaħrm
ለመተቃቀፍ, lämätäqaqäf
ታበሳጫትም, tabäsaČatm
ምስክርነታቸው, mskrnätačäw
አካዝንም, 'äkaznm
አበረታሃለሁ, 'äbärätahalähu
መርገሙ, märgämu
ታገባዋለች, tagäbawaläč
ዋሽንትም, wašntm
የገሠጽኸው, yägäśäṣKäw
አድናለሁና, 'ädnalähuna
በቦሦር, bäbośor
ኢየሱስንስ, 'iyäsusns
መታጠብም, mätaTäbm
ይዑኤልና, yʕu'elna
ዓዜቃና, ʕazeqana
አርክሶአታልና, 'ärkso'ätalna
የሴሎማውያን, yäselomawyan
የምሰብከውን, yämsäbkäwn
ኢዮአክ, 'iyo'äk
በሰማህም, bäsämahm
በገባኦን, bägäba'on
ከሳህ, käsah
ከጠበኛና, käTäbäñana
አስቀሎናንና, 'äsqälonanna
እየተንቀጠቀጠች, 'yätänqäTäqäTäč
መኳንንቱንም, mäkʷanntunm
ይቈጥረዋል, yqʷäTräwal
ያመንሁትን, yamänhutn
የማይፈቅድ, yämayfäqd
ነስቶ, nästo
ኤልሮኢ, 'elro'i
በብስጭትና, bäbsČtna
የወሰዱአቸው, yäwäsädu'äčäw
አስረሳኝ, 'äsräsañ
ባይኖርባት, baynorbat
አላደረገምና, 'äladärägämna
ደግመሽ, dägmäš
ኤፉዱም, 'efudum
እንድንዋደድ, 'ndnwadäd
እንዳታረክስ, 'ndataräks
የቍልፈታችሁንም, yäqʷlfätačhunm
እንዳዋረደ, 'ndawarädä
ባይሰጠው, baysäTäw
የሚያገኘኝ, yämiyagäñäñ
በለቀቀ, bäläqäqä
ላሞችንና, lamočnna
አንዳችሁም, 'ändačhum
ትሸሻለህ, tšäšaläh
ፈረሶቹም, färäsočum
አሳትኸን, 'äsatKän
እንዳይጎድለው, 'ndaygodläw
ገሥጹት, gäśṣut
እንዲቆሙ, 'ndiqomu
እንዳልሰገደለትም, 'ndalsägädälätm
የምሰድደውን, yämsäddäwn
እንጠበቅ, 'nTäbäq
በዲኑም, bädinum
የሚመራት, yämimärat
የሚሰሩ, yämisäru
አለቆችሽም, 'äläqočšm
ሉቃስም, luqasm
ዒታቃጺን, ʕitaqaṣin
የተቀረጹትም, yätäqäräṣutm
አፋጨብኝ, 'äfaČäbñ
ቅርንጫፍዋን, qrnČafwan
ለወገንም, läwägänm
ንግድን, ngdn
አሽሽተዋል, 'äšštäwal
ፍጥረትህ, fTräth
አከማችቶ, 'äkämačto
በግንቦቻቸው, bägnbočačäw
ይከታተለዋል, ykätatäläwal
ጌትያውን, getyawn
ንቸቶቹንና, nčätočunna
የብላቴንነቴንም, yäblatennätenm
ደበደቡ, däbädäbu
አጐዛ, 'ägʷäza
በሙቀትም, bämuqätm
መቄዶንያና, mäqedonyana
ስናደርግ, snadärg
የሰልፍም, yäsälfm
ባለመጥፋት, balämäTfat
ባረክሃቸው, baräkhačäw
አስጨነቀው, 'äsČänäqäw
መፍረስና, mäfräsna
አወጣብሻለሁ, 'äwäTabšalähu
በዳዋንም, bädawanm
ከአንበሳዎቹና, kä'änbäsawočuna
ቢታገሥ, bitagäś
የሚተዋት, yämitäwat
ጣዖቶቻቸውንም, Taʕotočačäwnm
የተወለደችውን, yätäwälädäčwn
ለሚልክብህ, lämilkbh
እዚያም, 'ziyam
እመሠርት, 'mäśärt
ለምስኪኑም, lämskinum
ለጕንጮቼም, lägʷnČočem
የክብሩንም, yäkbrunm
ትለምኝለታለሽ, tlämñlätaläš
ባትኖሩ, batnoru
ድርህም, drhm
የጊሎ, yägilo
ኤልዩድን, 'elyudn
ከፍተኛነት, käftäñanät
ታከብረው, takäbräw
እንደሚወድ, 'ndämiwäd
ለጠባቂዎች, läTäbaqiwoč
ለፊልሞና, läfilmona
አቅኝቼ, 'äqñče
ሰጠናቸው, säTänačäw
በመጠጣቸውም, bämäTäTačäwm
ምርከኞቹንም, mrkäñočunm
ለደረቀችው, lädäräqäčw
የሚበራውን, yämibärawn
ከዮጥባታም, käyoTbatam
ክህነቱ, khnätu
ነተሣ, nätäśa
ይፈትናቸዋል, yfätnačäwal
ለወንጌል, läwängel
ታድራለህ, tadraläh
የወለደው, yäwälädäw
ከሚስቶቻችሁ, kämistočačhu
ወረከት, wäräkät
አሳቱት, 'äsatut
በሥርዓታቸውም, bäśrʕatačäwm
ሸዓል, šäʕal
ያበዛችሁም, yabäzačhum
ቢሰበሩ, bisäbäru
ተነፈሰ, tänäfäsä
ኦባብን, 'obabn
ሲያስብ, siyasb
የቦዔዝን, yäboʕezn
ያፌትም, yafetm
እዘንልን, 'zänln
አልኖሩም, 'älnorum
አካንም, 'äkanm
ካልኖ, kalno
መሓሪዬና, mäħariyena
በመረጥኸው, bämäräTKäw
ዝቅታም, zqtam
የባረከባት, yäbaräkäbat
በትምህርትና, bätmhrtna
ትታገሣለህን, ttagäśalähn
አልረኩም, 'älräkum
ስደብና, sdäbna
ለመንገዱም, lämängädum
ይረዳው, yrädaw
ሳይቃጠል, sayqaTäl
ትሰጣለህና, tsäTalähna
ከሞገዱም, kämogädum
የያፍሌጥ, yäyafleT
የአንካሳ, yä'änkasa
ገደላችሁትም, gädälačhutm
ቢማር, bimar
ቀርታለች, qärtaläč
ተፈጥረዋልና, täfäTräwalna
ከፊተኞችም, käfitäñočm
የሰባተኛውንም, yäsäbatäñawnm
የታመሙ, yätamämu
ትነግሩ, tnägru
ገመዳቸው, gämädačäw
መቈጣጠርም, mäqʷäTaTärm
ሜዶናውያንን, medonawyann
እናውቀውም, 'nawqäwm
የሐግሪ, yäħägri
እንዳይዘረጋ, 'ndayzäräga
ሀያዘጠኝ, häyazäTäñ
የማይባርክ, yämaybark
ፉጥና, fuTna
አታስጨንቁአቸው, 'ätasČänqu'äčäw
በተገደለው, bätägädäläw
ሳትታመም, sattamäm
ቢያሰኝህ, biyasäñh
ባሰብናት, basäbnat
እስኪያፍሩም, 'skiyafrum
አፈሩም, 'äfärum
በራስሽም, bärasšm
የተመረቀ, yätämäräqä
ሳያስተውሉ, sayastäwlu
የማይቈጥርበት, yämayqʷäTrbät
ጌቶቹ, getoču
ከሕፃናቶችም, käħṩanatočm
የተሠራችን, yätäśäračn
አንልም, 'änlm
ያጠወልጋልና, yaTäwälgalna
የተከደኑ, yätäkädänu
ከፈልህ, käfälh
አዞውን, 'äzown
ሐሸቢያን, ħäšäbiyan
በስጋዬ, bäsgaye
ምሕረታችሁ, mħrätačhu
ወድደሃቸዋልና, wäddähačäwalna
በቋንቋቸው, bäqʷanqʷačäw
ፍጠርልኝ, fTärlñ
በባለጠግነትስ, bäbaläTägnäts
የረዳኝ, yärädañ
አትክልትም, 'ätkltm
ኃጢያታችንንና, ḫaTiyatačnnna
በእንባዬ, bä'nbaye
ለግንብ, lägnb
በተለየቻቸው, bätäläyäčačäw
በበኣልዛፎንም, bäbä'alzafonm
አደገችም, 'ädägäčm
ተሸክሞአል, täšäkmo'äl
ትተጉ, ttägu
የእጅና, yä'ǧna
የሚኖሩና, yäminoruna
መርጨት, märČät
የሁላችን, yähulačn
ብንገርዝ, bngärz
ቅዒላን, qʕilan
ያጸናቸው, yaṣänačäw
የማታዩ, yämatayu
ተሰብስባችኋል, täsäbsbačḫʷal
ውሰዱአቸው, wsädu'äčäw
አውዛልን, 'äwzaln
በቶላድ, bätolad
ከተቈጣባችሁ, kätäqʷäTabačhu
የጢሜንም, yäTimenm
ያንቋርራሉ, yanqʷarralu
ለማስፈረድ, lämasfäräd
ነዕማታዊው, näʕmatawiw
እስክትወልድ, 'sktwäld
ሳዶቅንም, sadoqnm
የአሮዳውያን, yä'ärodawyan
ጅራቶች, ǧratoč
መሣሪያውንና, mäśariyawnna
ቢተኙ, bitäñu
ይረፍበት, yräfbät
እንድትሆነው, 'ndthonäw
ምንህ, mnh
ከመነገድ, kämänägäd
የእርምጃዬን, yä'rmǧayen
በአያትህ, bä'äyath
ስታውቁ, stawqu
አመሰግን, 'ämäsägn
አሕላይ, 'äħlay
እንድትበር, 'ndtbär
ቢጐርፍ, bigʷärf
እስከሚያወጣው, 'skämiyawäTaw
ያልለመዱ, yallämädu
ይበላኛል, ybälañal
ጠፋብህ, Täfabh
በክፍሉ, bäkflu
ላገኘው, lagäñäw
ያገኛችሁት, yagäñačhut
አሳየሁን, 'äsayähun
ከዕጣንና, käʕTanna
ለጋሙል, lägamul
የደነደነውን, yädänädänäwn
የምትደላደሉ, yämtdäladälu
ለሸላቾቼም, läšälačočem
ጥምቀቶችና, Tmqätočna
ከኃጢአቱና, käḫaTi'ätuna
የበልግ, yäbälg
ባረስህ, baräsh
ፌዝን, fezn
መከከል, mäkäkäl
ባጠፋውና, baTäfawna
ለመኖርያ, lämänorya
በላና, bälana
አራቃቸው, 'äraqačäw
እየረዳቸው, 'yärädačäw
ትፈልጉኛላችሁም, tfälguñalačhum
ትጠግባለህ, tTägbaläh
ዋጋና, wagana
እርቃለሁ, 'rqalähu
ማስተዋሉን, mastäwalun
በዕቃቸውም, bäʕqačäwm
ካልተወቀረና, kaltäwäqäräna
በማስተዋልህ, bämastäwalh
ይገሥጻልና, ygäśṣalna
ፈውስህም, fäwshm
እዋጃለሁ, 'waǧalähu
ያስተሰርይበት, yastäsärybät
አይፈቅዱምና, 'äyfäqdumna
ፈታኝም, fätañm
የጠፋባቸው, yäTäfabačäw
ለቤትህም, läbethm
ስላዩትና, slayutna
ሺምሪና, šimrina
ዓይኞቹንም, ʕayñočunm
እንዳናገኘው, 'ndanagäñäw
የምታስተምረውንና, yämtastämräwnna
መዋጥና, mäwaTna
በመጠራታችሁ, bämäTäratačhu
ተቅበዝበዤ, täqbäzbäže
የተሰቀለባት, yätäsäqäläbat
ከክብሬ, käkbre
መቅሠፍቱን, mäqśäftun
በተሰበሰቡም, bätäsäbäsäbum
ስርቆት, srqot
ነግሬአችኋለሁና, nägre'äčḫʷalähuna
በሱነምም, bäsunämm
ለታመመች, lätamämäč
የምጽጳም, yämṣPam
የተዘጋጀች, yätäzägaǧäč
ጽድቅህና, ṣdqhna
የተቀላቀለውን, yätäqälaqäläwn
የሚያስቸግር, yämiyasčägr
ቢገዙአችሁ, bigäzu'äčhu
ያደርግልህ, yadärglh
ያደረግሁባትንም, yadäräghubatnm
የሠራኋቸውን, yäśäraḫʷačäwn
የእስማኤልን, yä'sma'eln
ሊያቆመው, liyaqomäw
አስረውም, 'äsräwm
ይቀበልና, yqäbälna
ሸካራውም, šäkarawm
የተከደነችለት, yätäkädänäčlät
ምሕረቱንም, mħrätunm
አንግሠኸኛልና, 'ängśäKäñalna
ኃያልህ, ḫayalh
የቀባነው, yäqäbanäw
በየሄደበትም, bäyähedäbätm
ያደርህባትን, yadärhbatn
ንግድዋ, ngdwa
እንዳገለገሉ, 'ndagälägälu
ትወዱ, twädu
ከእመቤቴ, kä'mäbete
መሆንዋ, mähonwa
ቢመስል, bimäsl
የምሰጣችሁ, yämsäTačhu
ጎሶም, gosom
ወጥተህም, wäTtähm
ለመዋረድ, lämäwaräd
እስኪቀደሱ, 'skiqädäsu
የሚገባን, yämigäban
ተዉላት, täwulat
ባጨዳችሁ, baČädačhu
ቢቀርቡ, biqärbu
ትሰሙትንም, tsämutnm
ታዝዝ, tazz
አጣሮትን, 'äTarotn
ነገደበት, nägädäbät
ህን, hn
ከትልቁ, kätlqu
ያተርፋሉ, yatärfalu
ይገድሉአችሁማል, ygädlu'äčhumal
ይፈልግላቸው, yfälglačäw
ኔስታ, nesta
አረገፉ, 'ärägäfu
እንድትነግሪው, 'ndtnägriw
ደግማችሁም, dägmačhum
አገልግለኝ, 'ägälgläñ
ሸንግለሽ, šängläš
ታፈስስ, tafäss
ካለህን, kalähn
ይሸፈናል, yšäfänal
አጠፋም, 'äTäfam
የነቃ, yänäqa
ኦኖንና, 'ononna
ማሰኘት, masäñät
ትታሰባላችሁ, ttasäbalačhu
እፈርድበታለሁ, 'färdbätalähu
ዛጐልና, zagʷälna
ለአንድነት, lä'ändnät
የሚታመንበት, yämitamänbät
ተልባውም, tälbawm
አገሬን, 'ägären
ንሲ, nsi
ወሬው, wärew
ታልቅ, talq
እሆንላቸዋለሁ, 'honlačäwalähu
ሰጡኝም, säTuñm
የቃይናን, yäqaynan
የከበደባቸውንም, yäkäbädäbačäwnm
ዮያሪብና, yoyaribna
እየመሩ, 'yämäru
በረገፈ, bärägäfä
ጽፌላችሁ, ṣfelačhu
ሲያመጣ, siyamäTa
በጌሹራውያንና, bägešurawyanna
ከጥልቁም, käTlqum
ሕልምም, ħlmm
ማደሪያዎችዋም, madäriyawočwam
አይገባቸውምን, 'äygäbačäwmn
እየለበስን, 'yäläbäsn
ምክርንም, mkrnm
መንጋውንና, mängawnna
አደባባዬች, 'ädäbabayeč
የተማማሉትን, yätämamalutn
ባየቻቸውም, bayäčačäwm
እንዲገድላቸው, 'ndigädlačäw
ታላላቅም, talalaqm
እርዳታን, 'rdatan
ወስዶአቸው, wäsdo'äčäw
ሊኖር, linor
የኅጥኣንም, yäḫT'anm
የነገራችሁኝን, yänägäračhuñn
ሁነን, hunän
አሞገሱአት, 'ämogäsu'ät
ትቸኵላለች, tčäkʷlaläč
ረዳታቸው, rädatačäw
ዘርተዋል, zärtäwal
የሚበርረውን, yämibärräwn
የፍሪዳን, yäfridan
አትባርካቸው, 'ätbarkačäw
በጕጠት, bägʷTät
አልቃለች, 'älqaläč
ልናሰናዳ, lnasänada
እንወጣላችኋለን, 'nwäTalačḫʷalän
የራቃችሁ, yäraqačhu
የዛብሎንንና, yäzablonnna
እንድትበዛ, 'ndtbäza
ያልተገባቸው, yaltägäbačäw
ታቃጥለናለችና, taqaTlänaläčna
ናታኒምና, natanimna
ጸሎታችሁን, ṣälotačhun
አቃጣዩ, 'äqaTayu
መብልንም, mäblnm
በውሽሞችዋ, bäwšmočwa
ለማሳለፍ, lämasaläf
እርሻዎቻቸውም, 'ršawočačäwm
የትዕቢተኞችም, yätʕbitäñočm
ኬጡራ, keTura
ወደሚቃጠልም, wädämiqaTälm
ታላቅቃላችሁ, talaqqalačhu
አልቆሙም, 'älqomum
በርኩሱና, bärkusuna
ይማለሉ, ymalälu
ቁባቴን, qubaten
አላጠፋንም, 'älaTäfanm
ከልክላለች, kälklaläč
የዮሳ, yäyosa
በወፍጮም, bäwäfČom
አማትዋ, 'ämatwa
አሳን, 'äsan
እስኪያጸና, 'skiyaṣäna
የደማስቆንም, yädämasqonm
ያልሆንህ, yalhonh
በፌርዛውያን, bäferzawyan
ሕመምተኞችንም, ħmämtäñočnm
ደቡቡ, däbubu
እንዳስታውቅ, 'ndastawq
የአታላዮች, yä'ätalayoč
ሰንጥቀህ, sänTqäh
ያሰጥማሉ, yasäTmalu
ይከፍላታልና, ykäflatalna
ምትሀት, mthät
ይጤስ, yTes
ይገለምጣሉ, ygälämTalu
የለመንሁትን, yälämänhutn
ተዋርዳችሁ, täwardačhu
በዘላለሙ, bäzälalämu
የጥፋትንና, yäTfatnna
ነበሩትም, näbärutm
ጠጥተሻል, TäTtäšal
ታምኑብኝ, tamnubñ
ትጐበኘው, tgʷäbäñäw
ከግፍና, kägfna
ቀደደና, qädädäna
ቀዛፊዎችሽ, qäzafiwočš
ትመገባለህ, tmägäbaläh
ከዴብላታ, kädeblata
ጠንቋዩ, Tänqʷayu
የምትዘራትን, yämtzäratn
መደምደሚያዬ, mädämdämiyaye
አስጨነቁንም, 'äsČänäqunm
ልቀዳ, lqäda
የርኵሳንና, yärkʷsanna
ስብንና, sbnna
አልቈጣምን, 'älqʷäTamn
በጡቶቼ, bäTutoče
ሠርተኸኛልና, śärtäKäñalna
ለትምህርታችን, lätmhrtačn
የእናቴም, yä'natem
በጨረቃውም, bäČäräqawm
በአምላኮቻቸው, bä'ämlakočačäw
ደጋግ, dägag
ይረበርባል, yräbärbal
የሚበረቱትንም, yämibärätutnm
በመርከቡም, bämärkäbum
ይብለጨለጭ, ybläČäläČ
ያበረክትላችሁማል, yabäräktlačhumal
እንዳወጣችሁ, 'ndawäTačhu
ምስክሮቻቸውም, mskročačäwm
