word,count,trans
አለመግዛት, 1, 'älämägzat
ትላለህም, 1, tlalähm
የኤልያብን, 1, yä'elyabn
ሽብርም, 1, šbrm
አረማመዴም, 1, 'ärämamädem
በአገራችሁም, 1, bä'ägäračhum
ሸጠው, 1, šäTäw
መጻተኛውም, 1, mäṣatäñawm
የተናገርኸውንም, 1, yätänagärKäwnm
ለሚጠብቁት, 1, lämiTäbqut
በግን, 1, bägn
የምስራችን, 1, yämsračn
አትሠዉላቸው, 1, 'ätśäwulačäw
ተከዘ, 1, täkäzä
ኃጢያትንም, 1, ḫaTiyatnm
ዓናን, 1, ʕanan
ያወርድባት, 1, yawärdbat
በሚሠርቁት, 1, bämiśärqut
የጽሩም, 1, yäṣrum
እበላቸዋለሁ, 1, 'bälačäwalähu
የካህናትንና, 1, yäkahnatnna
እጆቻቸው, 1, 'ǧočačäw
በድያለሁና, 1, bädyalähuna
በጥልቁ, 1, bäTlqu
እንድትፈወስ, 1, 'ndtfäwäs
የናዳብም, 1, yänadabm
ዘፈንም, 1, zäfänm
አሰናክሎኛልና, 1, 'äsänakloñalna
ሴሮሕም, 1, seroħm
ተገረዘ, 1, tägäräzä
የፊቱንስ, 1, yäfituns
በሚያጥለቀልቅ, 1, bämiyaTläqälq
ባልሁም, 1, balhum
አያውቀውምና, 1, 'äyawqäwmna
የቆጵሮስ, 1, yäqoPros
በሚሰሙ, 1, bämisämu
ቢታለል, 1, bitaläl
የማይምሩትን, 1, yämaymrutn
መጠንየወንጌል, 1, mäTänyäwängel
እንመርምርና, 1, 'nmärmrna
ተሰማለት, 1, täsämalät
ሰላጢንም, 1, sälaTinm
እናቅና, 1, 'naqna
ማገልገያውም, 1, magälgäyawm
ቢቀማም, 1, biqämam
ታለቅሱማላችሁ, 1, taläqsumalačhu
ካነበበውም, 1, kanäbäbäwm
በስተኋላዋ, 1, bästäḫʷalawa
አዳንሃት, 1, 'ädanhat
ይዘጋል, 1, yzägal
አሳየንና, 1, 'äsayänna
ሽጎኛል, 1, šgoñal
ሚስቲቱ, 1, mistitu
ከአለማመን, 1, kä'älämamän
ሳይሻገር, 1, sayšagär
ዒሩ, 1, ʕiru
አስማተኞችም, 1, 'äsmatäñočm
አስጥላችሁ, 1, 'äsTlačhu
አዳንኸኝ, 1, 'ädanKäñ
አያሳድጉ, 1, 'äyasadgu
ቀርቤ, 1, qärbe
ግንዶች, 1, gndoč
ተሰኘ, 1, täsäñä
በመንደሩም, 1, bämändärum
የጌድር, 1, yägedr
በሚነገር, 1, bäminägär
የአምላካችንንና, 1, yä'ämlakačnnna
ያፍሌጥን, 1, yafleTn
ረቡ, 1, räbu
አለበሳቸው, 1, 'äläbäsačäw
አካሄዳቸውም, 1, 'äkahedačäwm
እንዳይሰርቁት, 1, 'ndaysärqut
ሁኑን, 1, hunun
ባሕርዋንም, 1, baħrwanm
እንዳውቀው, 1, 'ndawqäw
እንዲኖርባችሁ, 1, 'ndinorbačhu
በነቀፋና, 1, bänäqäfana
ሳላ, 1, sala
የኢያቢስንም, 1, yä'iyabisnm
ማነ, 1, manä
ያላመኑት, 1, yalamänut
እየዘበቱበት, 1, 'yäzäbätubät
ስላልሆንሁ, 1, slalhonhu
አልሰጠንምና, 1, 'älsäTänmna
አንሥተኸኛልና, 1, 'änśtäKäñalna
ናባልን, 1, nabaln
ለሚያርሱአትም, 1, lämiyarsu'ätm
ባየሽበትም, 1, bayäšbätm
ሠራዊትህንም, 1, śärawithnm
የኃይላችሁንም, 1, yäḫaylačhunm
ንስሐንና, 1, nsħänna
በማጠፊያው, 1, bämaTäfiyaw
የምድርስ, 1, yämdrs
መዝጊያህንም, 1, mäzgiyahnm
በደረሰብኝ, 1, bädäräsäbñ
በጎንዋ, 1, bägonwa
አንበሳዎችን, 1, 'änbäsawočn
ከወደዳት, 1, käwädädat
እስኪሻው, 1, 'skišaw
አልተላከም, 1, 'ältälakäm
ናሴም, 1, nasem
በቡሀነት, 1, bäbuhänät
በመንገዶች, 1, bämängädoč
ለመከሩ, 1, lämäkäru
ተስኖኛል, 1, täsnoñal
የአባትህም, 1, yä'äbathm
የምታየውንም, 1, yämtayäwnm
ኤሊሳማንና, 1, 'elisamanna
በልብናም, 1, bälbnam
ከአኪራን, 1, kä'äkiran
ያመጣባችኋል, 1, yamäTabačḫʷal
ጠላኸን, 1, TälaKän
የቀሙኤል, 1, yäqämu'el
በዘረፋ, 1, bäzäräfa
አምጥተዋቸዋል, 1, 'ämTtäwačäwal
ይወጡበታል, 1, ywäTubätal
ብልትም, 1, bltm
ኤዊያውያንና, 1, 'ewiyawyanna
ተገድዶላቸው, 1, tägäddolačäw
ለሽማግሌዎችም, 1, läšmaglewočm
የምመሰክርላችሁን, 1, yämmäsäkrlačhun
እያጠመቀ, 1, 'yaTämäqä
ሳሞትራቄ, 1, samotraqe
የዔሊም, 1, yäʕelim
ፋርፋ, 1, farfa
ጣላ, 1, Tala
አልላችሁም, 1, 'ällačhum
ማገዶዋን, 1, magädowan
የወደቀችውን, 1, yäwädäqäčwn
ከርኩሱ, 1, kärkusu
ይቅበዝበዙ, 1, yqbäzbäzu
በላተኞች, 1, bälatäñoč
በትናቸውም, 1, bätnačäwm
እስኪለይ, 1, 'skiläy
የማይጠቅሙ, 1, yämayTäqmu
ሴኬምና, 1, sekemna
አስጠበቃቸው, 1, 'äsTäbäqačäw
አታስተውሉምም, 1, 'ätastäwlumm
ሮጦም, 1, roTom
አልለየም, 1, 'älläyäm
ተምር, 1, tämr
ወደምትወደው, 1, wädämtwädäw
ተሰሎንቄም, 1, täsälonqem
አመንዝረሽባቸውማል, 1, 'ämänzräšbačäwmal
ተጸጽቻለሁና, 1, täṣäṣčalähuna
በገደልሁህ, 1, bägädälhuh
ያዩአቸዋል, 1, yayu'äčäwal
ለማይወጡ, 1, lämaywäTu
በመጽሐፉና, 1, bämäṣħäfuna
ሾምኋችሁ, 1, šomḫʷačhu
ቤቴልንና, 1, betelnna
ጣብኤል, 1, Tab'el
የሚቀመት, 1, yämiqämät
ለመጥፋታቸው, 1, lämäTfatačäw
የዓናቶት, 1, yäʕanatot
የሕዝብም, 1, yäħzbm
ገድለን, 1, gädlän
ሕፃናትሽ, 1, ħṩanatš
ሰዎቼን, 1, säwočen
ከትዕቢተኛ, 1, kätʕbitäña
ከፀሓይም, 1, käṩäħaym
ትናገራላችሁና, 1, tnagäralačhuna
በእንግድነታችሁ, 1, bä'ngdnätačhu
ድንቁንም, 1, dnqunm
አትፈልገው, 1, 'ätfälgäw
እንደማይደርቅ, 1, 'ndämaydärq
ከአኅዋ, 1, kä'äḫwa
ይገለጥም, 1, ygäläTm
የመንጋዬም, 1, yämängayem
በዕራቁትነትም, 1, bäʕraqutnätm
ብትለያይ, 1, btläyay
አስነሣባቸዋለሁ, 1, 'äsnäśabačäwalähu
ጠራትም, 1, Täratm
በጮኽን, 1, bäČoKn
በቀናው, 1, bäqänaw
የመንኰራኵርም, 1, yämänkʷärakʷrm
ልትል, 1, ltl
ለማስረሳት, 1, lämasräsat
ለፍጻሜሽም, 1, läfṣamešm
ያገለገሉ, 1, yagälägälu
ሐውልቶችህን, 1, ħäwltočhn
ጎበኙአት, 1, gobäñu'ät
አመለጡም, 1, 'ämäläTum
በየመሠዊያው, 1, bäyämäśäwiyaw
ባልሁት, 1, balhut
ይጠምም, 1, yTämm
ይደረግልሽ, 1, ydäräglš
ሸመታ, 1, šämäta
አዝነዋል, 1, 'äznäwal
ፈልጋችኋልና, 1, fälgačḫʷalna
አልተሸከማችሁምና, 1, 'ältäšäkämačhumna
በመውረዴ, 1, bämäwräde
አለማድረግ, 1, 'älämadräg
ድካሜ, 1, dkame
ብመክርህም, 1, bmäkrhm
ከብዶባቸው, 1, käbdobačäw
ጥዱንና, 1, Tdunna
ያከበሩኝን, 1, yakäbäruñn
የሚያህልን, 1, yämiyahln
ብጠራቸው, 1, bTäračäw
ታጥራለች, 1, taTraläč
እንዲሴስኑና, 1, 'ndisesnuna
የኃጢአተኛውም, 1, yäḫaTi'ätäñawm
ያተርፋሉም, 1, yatärfalum
ጋርጄሃለሁ, 1, garǧehalähu
ከሆኑት, 1, kähonut
ተወዳጅቶ, 1, täwädaǧto
ኞትሽን, 1, ñotšn
ሞሊድን, 1, molidn
ይበሳጫል, 1, ybäsaČal
በጠራሁት, 1, bäTärahut
አውርዶ, 1, 'äwrdo
የክፋትንም, 1, yäkfatnm
ለሥጋዬ, 1, läśgaye
መሬትን, 1, märetn
ቅኔውን, 1, qnewn
ናቅኋት, 1, naqḫʷat
አቀለላችሁት, 1, 'äqälälačhut
እንድትፈትን, 1, 'ndtfätn
አትድገሙ, 1, 'ätdgämu
እስክኰተኵትላትና, 1, 'skkʷätäkʷtlatna
ወጭቶቹንና, 1, wäČtočunna
ትገዛለህን, 1, tgäzalähn
ተጣጣሉላቸው, 1, täTaTalulačäw
መንጎችን, 1, mängočn
ሊያከብሩ, 1, liyakäbru
ያልወጣች, 1, yalwäTač
በውርንጫይቱ, 1, bäwrnČaytu
አላመጣሁልህም, 1, 'älamäTahulhm
ላችኋለሁ, 1, lačḫʷalähu
ያገለግላቸዋል, 1, yagäläglačäwal
ሞላውም, 1, molawm
እንዳትሞላ, 1, 'ndatmola
እንዳይጠራ, 1, 'ndayTära
በመሆኔ, 1, bämähone
በምትተኛ, 1, bämttäña
ታድጎናል, 1, tadgonal
በእኅቱ, 1, bä'ḫtu
ቀቅለዋል, 1, qäqläwal
ለገላትያ, 1, lägälatya
ቀኒዶስ, 1, qänidos
ሲፈጨው, 1, sifäČäw
አትራራላት, 1, 'ätraralat
ከማሰቤም, 1, kämasäbem
መትታኛለችና, 1, mättañaläčna
አላዋቂዎችን, 1, 'älawaqiwočn
ትጠጡማላችሁ, 1, tTäTumalačhu
ትገዙ, 1, tgäzu
ዐመፁብህም, 1, ʕämäṩubhm
እንዳይነቅፍህ, 1, 'ndaynäqfh
እጮሃለሁ, 1, 'Čohalähu
እስትንፋሴን, 1, 'stnfasen
አጠገበሽ, 1, 'äTägäbäš
በመንገደኛም, 1, bämängädäñam
ጠለሸት, 1, Täläšät
ቅንዓቱም, 1, qnʕatum
የመሥዋዕትህም, 1, yämäśwaʕthm
በቆሙበት, 1, bäqomubät
ከካሞሽ, 1, käkamoš
ተፈውሰው, 1, täfäwsäw
የሲዶናና, 1, yäsidonana
አርጅቻለሁና, 1, 'ärǧčalähuna
አላዝንምን, 1, 'älaznmn
የታመነበቱ, 1, yätamänäbätu
ነገረችውም, 1, nägäräčwm
ስለማመሰግንበት, 1, slämamäsägnbät
የሚሸሽ, 1, yämišäš
ያበሰችው, 1, yabäsäčw
አልተነሡም, 1, 'ältänäśum
በሰጣችሁኝ, 1, bäsäTačhuñ
እያስቸኰላችሁ, 1, 'yasčäkʷälačhu
ሰብዋም, 1, säbwam
ያጠፋኝ, 1, yaTäfañ
አሰማምራት, 1, 'äsämamrat
ከሚቀበል, 1, kämiqäbäl
እንዳይቀሩ, 1, 'ndayqäru
ከቍስሉ, 1, käqʷslu
የማለፉ, 1, yämaläfu
ስትጦም, 1, stTom
በአገልጋዮቹ, 1, bä'ägälgayoču
ነዕማታዊውም, 1, näʕmatawiwm
እንዳትዋሻት, 1, 'ndatwašat
ስትሰውር, 1, stsäwr
ማካከል, 1, makakäl
እጽፍላችሁ, 1, 'ṣflačhu
ጃንደረባም, 1, ǧandäräbam
አድርገሃልን, 1, 'ädrgähaln
ስለአማትዋና, 1, slä'ämatwana
ከተቀበልን, 1, kätäqäbäln
ንገሪ, 1, ngäri
ይቀብራሉ, 1, yqäbralu
ዘበኞቹንና, 1, zäbäñočunna
መውለድ, 1, mäwläd
ያሳደረው, 1, yasadäräw
ጌራም, 1, geram
ተቅበዝብዘን, 1, täqbäzbzän
እየተጨመሩ, 1, 'yätäČämäru
እስክንሆን, 1, 'sknhon
አስማተኞቹ, 1, 'äsmatäñoču
አስገባሪም, 1, 'äsgäbarim
የኃጢያትን, 1, yäḫaTiyatn
እስኪያጠፋ, 1, 'skiyaTäfa
ኵብለላውንም, 1, kʷblälawnm
ብታሳምሩ, 1, btasamru
ለቀነው, 1, läqänäw
በመቺውና, 1, bämäčiwna
እንዳይታበይ, 1, 'ndaytabäy
ችቦችን, 1, čbočn
በኤፌስደሚም, 1, bä'efesdämim
ተነጠጠ, 1, tänäTäTä
ታወቀላቸው, 1, tawäqälačäw
ተሳለሙት, 1, täsalämut
የሚሰቀል, 1, yämisäqäl
አይቅመሱ, 1, 'äyqmäsu
በእርሳቸውም, 1, bä'rsačäwm
አበሳ, 1, 'äbäsa
ዐፀዶችና, 1, ʕäṩädočna
አበዛዎቹን, 1, 'äbäzawočun
የታረደው, 1, yätarädäw
ዝክርህም, 1, zkrhm
የኃጢአቶቼ, 1, yäḫaTi'ätoče
በተለበጡት, 1, bätäläbäTut
በእሪያዎች, 1, bä'riyawoč
ዓመደ, 1, ʕamädä
እተወዋለሁና, 1, 'täwäwalähuna
ተጐናጸፍ, 1, tägʷänaṣäf
የሻገተ, 1, yäšagätä
አሽካኩ, 1, 'äškaku
ፈጠርህ, 1, fäTärh
ኃጢአትኛ, 1, ḫaTi'ätña
ከድኖታል, 1, kädnotal
ጎረቤቱ, 1, goräbetu
የሚሰጣጡበት, 1, yämisäTaTubät
ተሰብስበውብናልና, 1, täsäbsbäwbnalna
እንዳልተከተሉ, 1, 'ndaltäkätälu
አያሌውን, 1, 'äyalewn
የሚመጡና, 1, yämimäTuna
ፈትታችሁም, 1, fättačhum
ምግብህን, 1, mgbhn
እንዲሰማልን, 1, 'ndisämaln
ሰባራሽንም, 1, säbarašnm
በኖሩ, 1, bänoru
ምልክታችንን, 1, mlktačnn
መናውጥ, 1, mänawT
ታደግሃቸው, 1, tadäghačäw
ዘበቱበት, 1, zäbätubät
ዓመፀኛውን, 1, ʕamäṩäñawn
ከፈለጉት, 1, käfälägut
ከጭነቱ, 1, käČnätu
ያልሁ, 1, yalhu
እንሸሽገው, 1, 'nšäšgäw
እየበዙ, 1, 'yäbäzu
ከታየ, 1, kätayä
አስገባውና, 1, 'äsgäbawna
ታነጻቸውማለህ, 1, tanäṣačäwmaläh
ይሉህ, 1, yluh
ከቀሬናና, 1, käqärenana
እየተቀመጡ, 1, 'yätäqämäTu
የባልና, 1, yäbalna
መጥመቂያህም, 1, mäTmäqiyahm
መሳይ, 1, mäsay
በተሰበረ, 1, bätäsäbärä
የደረሰብሽ, 1, yädäräsäbš
የፊተኛይቱንም, 1, yäfitäñaytunm
በላሱበት, 1, bälasubät
እንደሚያስር, 1, 'ndämiyasr
መጀመሪያይቱ, 1, mäǧämäriyaytu
እንድንል, 1, 'ndnl
ከጉባኤአቸውም, 1, käguba'e'äčäwm
ተነጋገራት, 1, tänägagärat
የክብራችሁ, 1, yäkbračhu
ያስተምርህ, 1, yastämrh
ኖባህ, 1, nobah
በገናም, 1, bägänam
የፍቅራችሁንና, 1, yäfqračhunna
ለሚመርጉት, 1, lämimärgut
ያስሄደኛል, 1, yashedäñal
አውዛልንም, 1, 'äwzalnm
ተሸካሚዎች, 1, täšäkamiwoč
ባያውቁ, 1, bayawqu
ሞተበት, 1, motäbät
ሳይለብስ, 1, sayläbs
ይጠብቅልሃል, 1, yTäbqlhal
አትሆንላችሁም, 1, 'äthonlačhum
በጫኑለት, 1, bäČanulät
የናዝራውያን, 1, yänazrawyan
የሕፃንነት, 1, yäħṩannät
ተሰባበሩ, 1, täsäbabäru
አመካኝተው, 1, 'ämäkañtäw
የመቅደስህ, 1, yämäqdäsh
አውቄህ, 1, 'äwqeh
በሄሮድስም, 1, bäherodsm
ይከራከሩት, 1, ykärakärut
ቢያይህ, 1, biyayh
ሰብራችኋል, 1, säbračḫʷal
ይወስደዋልና, 1, ywäsdäwalna
በናሲብ, 1, bänasib
ቢከማቹበት, 1, bikämačubät
እየጠቀሰ, 1, 'yäTäqäsä
ሕይወትሽን, 1, ħywätšn
እንዳይዘን, 1, 'ndayzän
ትያዢያለሽ, 1, tyažiyaläš
ጕዳቴንም, 1, gʷdatenm
ይጐለጕላልን, 1, ygʷälägʷlaln
ምድርህም, 1, mdrhm
አምላኮችህን, 1, 'ämlakočhn
የሰደደባቸውን, 1, yäsädädäbačäwn
ያልተመሸጉም, 1, yaltämäšägum
የማዕዘኑም, 1, yämaʕzänum
የሚጠቅስ, 1, yämiTäqs
አፍዋንም, 1, 'äfwanm
ላመለጡት, 1, lamäläTut
ወግቻለሁ, 1, wägčalähu
የሰርጉንም, 1, yäsärgunm
ተይዘው, 1, täyzäw
ያልገባባቸው, 1, yalgäbabačäw
ትጠብቅህማለች, 1, tTäbqhmaläč
መተላለፍህስ, 1, mätälaläfhs
እስኪሰሙ, 1, 'skisämu
ተመልከቱት, 1, tämälkätut
ብዬአለሁና, 1, bye'älähuna
እንዳይገነጣጥሉት, 1, 'ndaygänäTaTlut
ይሆንልችኋልን, 1, yhonlčḫʷaln
እየዋሻችሁ, 1, 'yäwašačhu
ኖራችኋል, 1, noračḫʷal
በመቀቀያ, 1, bämäqäqäya
አላደረግህምና, 1, 'äladäräghmna
ለኮረብታዎቹ, 1, läkoräbtawoču
አስነሣን, 1, 'äsnäśan
አሻገረ, 1, 'äšagärä
በትጋትም, 1, bätgatm
የምትመሰክረውን, 1, yämtmäsäkräwn
ከፍቻለሁና, 1, käfčalähuna
ትደነቃላችሁ, 1, tdänäqalačhu
ይሄድም, 1, yhedm
ጥዱ, 1, Tdu
አልበድልም, 1, 'älbädlm
ልታስተምር, 1, ltastämr
ዘቡድ, 1, zäbud
በፊልድልፍያም, 1, bäfildlfyam
የገቦውንም, 1, yägäbownm
ቢከምር, 1, bikämr
ይበዝብዙት, 1, ybäzbzut
በሰጠሁ, 1, bäsäTähu
ጸሎትንና, 1, ṣälotnna
አንጠለጠለችው, 1, 'änTäläTäläčw
ያሸንፋልና, 1, yašänfalna
ምርኩዝ, 1, mrkuz
አታዘገይ, 1, 'ätazägäy
በርስትህ, 1, bärsth
ታሐን, 1, taħän
ለእጁ, 1, lä'ǧu
ያኖርበት, 1, yanorbät
ጠልተውኛል, 1, Tältäwñal
ዮቂም, 1, yoqim
በድካማቸው, 1, bädkamačäw
ባሪያዎቻችሁም, 1, bariyawočačhum
ብኖር, 1, bnor
ትድንማለች, 1, tdnmaläč
በዲሞንም, 1, bädimonm
ይጐጠጕጡአታል, 1, ygʷäTägʷTu'ätal
ካስጣልነው, 1, kasTalnäw
አኑርባት, 1, 'änurbat
መቅጃ, 1, mäqǧa
ቀቡአቸውም, 1, qäbu'äčäwm
ተመረጠ, 1, tämäräTä
መርከቦችም, 1, märkäbočm
በሰለ, 1, bäsälä
ፈዳሄል, 1, fädahel
ለእፍረት, 1, lä'frät
ተውሽ, 1, täwš
በመናፍስት, 1, bämänafst
ይገርመኛል, 1, ygärmäñal
ሌጌዎንጭፍራ, 1, legewonČfra
የሚዘልሉባቸው, 1, yämizällubačäw
ግልሙትናቸውንና, 1, glmutnačäwnna
ሆነውብኛል, 1, honäwbñal
ትጠማላችሁ, 1, tTämalačhu
ሳልጨነቅ, 1, salČänäq
አትስረቁ, 1, 'ätsräqu
መልሱአቸው, 1, mälsu'äčäw
መውደዱ, 1, mäwdädu
ይጤሳሉም, 1, yTesalum
የሚያምለውን, 1, yämiyamläwn
እንደማለ, 1, 'ndämalä
አታንድዱ, 1, 'ätanddu
በእጆቹና, 1, bä'ǧočuna
ልትቈጥራቸው, 1, ltqʷäTračäw
ይሰወሩበት, 1, ysäwärubät
የከበርህ, 1, yäkäbärh
ጣዖቶቻቸውም, 1, Taʕotočačäwm
የሺሖርን, 1, yäšiħorn
በ, 1, bä
ይደቃ, 1, ydäqa
እድርለታለሁ, 1, 'drlätalähu
የጢስ, 1, yäTis
ሲነጋገሩና, 1, sinägagäruna
የድብልቅልቅም, 1, yädblqlqm
ቀዝቃዛይቱ, 1, qäzqazaytu
እሰበስብለታለሁ, 1, 'säbäsblätalähu
ነቢያቶቻችሁን, 1, näbiyatočačhun
ነጋሪውም, 1, nägariwm
እየጠላችሁ, 1, 'yäTälačhu
ትጣላለህ, 1, tTalaläh
ልጓምም, 1, lgʷamm
እስኪሸጥ, 1, 'skišäT
እንድንድንና, 1, 'ndndnna
ብዙው, 1, bzuw
የነባዮትም, 1, yänäbayotm
ደስታችሁንም, 1, dästačhunm
የጠልን, 1, yäTäln
ይናዘዝ, 1, ynazäz
በደላችንስ, 1, bädälačns
ለፊታቸውስ, 1, läfitačäws
ሆዱና, 1, hoduna
ብዔልፌጎር, 1, bʕelfegor
አንመላለስምና, 1, 'änmälaläsmna
ፈረሶቻቸውን, 1, färäsočačäwn
ለማያስተውሉም, 1, lämayastäwlum
ማልህላቸውም, 1, malhlačäwm
ሊፈታላት, 1, lifätalat
አትችሉምን, 1, 'ätčlumn
እንድንመላለስ, 1, 'ndnmälaläs
የደዌው, 1, yädäwew
አምላካቸሁ, 1, 'ämlakačähu
ስታሻክሩኝም, 1, stašakruñm
በአፈርና, 1, bä'äfärna
ድንበሮች, 1, dnbäroč
የሰጣቸው, 1, yäsäTačäw
ለዘመንና, 1, läzämänna
እንዲያቀናልኝ, 1, 'ndiyaqänalñ
ሕመምዋ, 1, ħmämwa
ያዘዝኸኝን, 1, yazäzKäñn
አብዝተህ, 1, 'äbztäh
ይራገማሉ, 1, yragämalu
የሚያድነን, 1, yämiyadnän
አልራራህም, 1, 'älrarahm
ከወደደውስ, 1, käwädädäws
አይክበዱባት, 1, 'äykbädubat
የዓዙርን, 1, yäʕazurn
ዕርቅን, 1, ʕrqn
ስለተቋረጠ, 1, slätäqʷaräTä
በሰቅሰቅ, 1, bäsäqsäq
ይታጠቡበት, 1, ytaTäbubät
መርጦሃል, 1, märTohal
የካሞሽ, 1, yäkamoš
ይመልሳልና, 1, ymälsalna
በቀጸላው, 1, bäqäṣälaw
ቀላይም, 1, qälaym
የተኛበት, 1, yätäñabät
አግኝታችሁ, 1, 'ägñtačhu
እንዲመክራችሁ, 1, 'ndimäkračhu
ፌዘኛም, 1, fezäñam
ሕዝቅኤልም, 1, ħzq'elm
ሄኖሕም, 1, henoħm
ፈጠረኝ, 1, fäTäräñ
ባትከተለኝሳ, 1, batkätäläñsa
ከታመኑ, 1, kätamänu
ከተቈጠረው, 1, kätäqʷäTäräw
ሊያሳድራቸው, 1, liyasadračäw
ስላገለገላችሁ, 1, slagälägälačhu
በትንሹ, 1, bätnšu
ሸፈንኸው, 1, šäfänKäw
ቈረጥኋቸው, 1, qʷäräTḫʷačäw
ተቸሁ, 1, täčähu
ወደሚገዛ, 1, wädämigäza
ሔልቃት, 1, ħelqat
አያልፍበትም, 1, 'äyalfbätm
አሰጠማቸውም, 1, 'äsäTämačäwm
ዓድዓዳ, 1, ʕadʕada
ይጮኹባቸዋል, 1, yČoKubačäwal
አፉንና, 1, 'äfunna
ነዓራን, 1, näʕaran
በርሮ, 1, bärro
ከሚያገለግሉትም, 1, kämiyagäläglutm
ዋጥነው, 1, waTnäw
በሞገዱም, 1, bämogädum
ልመናሽ, 1, lmänaš
እንቈቅልሽን, 1, 'nqʷäqlšn
ሬካብ, 1, rekab
ስርቆታቸው, 1, srqotačäw
ቤትጹርን, 1, betṣurn
ለመቤዠትም, 1, lämäbežätm
ወዳዘጋጀሁትም, 1, wädazägaǧähutm
ለሰፈረባት, 1, läsäfäräbat
በጼላ, 1, bäṣela
አምሳው, 1, 'ämsaw
ፊንቄም, 1, finqem
የእስጢፋኖስን, 1, yä'sTifanosn
የአክሞናዊው, 1, yä'äkmonawiw
የሚጠራበትም, 1, yämiTärabätm
ላሉትም, 1, lalutm
የተቀመጠውንም, 1, yätäqämäTäwnm
አሳፍን, 1, 'äsafn
ገላችሁንም, 1, gälačhunm
ይመሰገን, 1, ymäsägän
ገረፉአቸው, 1, gäräfu'äčäw
በእባጭም, 1, bä'baČm
አመጣኋችሁ, 1, 'ämäTaḫʷačhu
ተናገሩላቸው, 1, tänagärulačäw
ዐምፀናል, 1, ʕämṩänal
አለማመናቸውም, 1, 'älämamänačäwm
ትደርቃለችን, 1, tdärqaläčn
የወደቁት, 1, yäwädäqut
ካልሠራ, 1, kalśära
አልቦካም, 1, 'älbokam
አሸዋም, 1, 'äšäwam
ሐሸብያን, 1, ħäšäbyan
አሑዛምን, 1, 'äħuzamn
አታደርጋቸውም, 1, 'ätadärgačäwm
ከተናገሩት, 1, kätänagärut
ባይሆንልኝ, 1, bayhonlñ
ይተወኛል, 1, ytäwäñal
ዮናስንም, 1, yonasnm
አከብድበታለሁ, 1, 'äkäbdbätalähu
አነጻ, 1, 'änäṣa
መጋረጆቻቸውንና, 1, mägaräǧočačäwnna
የአህያውን, 1, yä'ähyawn
ሕዝቅያስንና, 1, ħzqyasnna
ከብዶ, 1, käbdo
ምርኮው, 1, mrkow
የፈጠርሁ, 1, yäfäTärhu
የጐደለበት, 1, yägʷädäläbät
